customer_id,region,energy_consumption_kwh,peak_hours_usage,off_peak_usage,renewable_energy_pct,billing_amount,household_size,temperature_avg,income_bracket,smart_meter_installed,time_of_day_pricing,annual_energy_trend,solar_panel,target_high_usage
4745,South,544.98,722.72,604.83,79.56,193.61,7,25.79,High,True,False,7.13,True,False
4746,East,1094.35,587.45,635.38,3.38,145.36,6,31.09,Medium,True,False,2.58,False,True
4747,South,1230.19,729.06,302.78,87.47,227.07,1,23.99,Low,True,False,8.22,False,True
4748,West,598.83,596.4,162.61,47.17,365.47,4,9.08,Low,False,True,-0.69,False,False
4749,East,246.85,779.69,581.61,36.48,103.74,5,-3.63,High,True,True,7.9,True,False
4750,North,1412.61,545.02,188.94,34.67,265.82,5,7.35,Medium,False,False,4.96,False,True
4751,East,648.73,774.49,653.82,59.51,173.62,5,3.43,Low,True,False,-0.63,False,False
4752,North,338.43,210.72,64.87,53.06,220.38,5,26.15,Low,True,False,1.21,False,False
4753,North,839.41,136.73,648.83,65.66,419.7,2,-2.03,Low,True,True,-4.42,False,False
4754,South,1199.01,505.39,432.97,57.36,468.38,3,30.98,Medium,True,True,8.73,False,True
4755,South,488.14,788.45,553.58,14.39,159.34,2,20.6,Medium,True,True,6.53,True,False
4756,South,550.34,392.32,309.02,25.72,333.49,7,14.13,Medium,True,False,4.15,False,False
4757,West,515.53,248.43,694.62,84.1,354.5,1,8.01,Low,False,True,9.57,False,False
4758,West,1489.17,465.08,197.91,66.33,429.12,6,15.37,Medium,True,False,8.83,True,True
4759,South,456.62,554.16,221.82,44.84,454.57,5,17.01,Low,True,True,8.75,True,False
4760,West,948.18,320.63,83.43,18.26,260.6,1,1.85,Low,True,True,-0.44,False,False
4761,East,1402.84,600.34,661.31,0.77,492.16,4,39.44,Medium,False,True,-1.6,False,True
4762,East,390.97,782.58,346.42,31.19,486.87,3,35.48,Medium,True,False,6.16,True,False
4763,West,1462.11,727.87,488.65,5.48,277.91,4,9.54,Medium,True,False,-0.1,False,True
4764,West,1431.72,304.11,496.84,48.23,293.91,3,2.7,Medium,True,True,-0.92,False,True
4765,East,1349.94,328.71,618.43,82.18,350.49,4,5.35,Low,False,True,-1.21,False,True
4766,North,478.92,360.08,482.2,28.54,218.22,7,39.01,Medium,False,True,-3.96,False,False
4767,East,1024.27,376.19,415.31,84.78,347.92,4,10.35,Medium,False,True,5.87,True,True
4768,East,1189.16,170.22,511.71,70.46,281.43,6,35.6,Medium,True,True,-4.88,True,True
4769,West,1481.84,633.37,538.13,12.53,65.95,3,-7.05,Medium,True,False,3.47,False,True
4770,East,434.55,355.74,170.85,64.46,433.73,1,28.84,Low,False,False,-1.0,True,False
4771,West,1195.83,715.87,121.28,15.17,473.2,7,28.11,Medium,True,True,5.02,True,True
4772,West,640.44,748.86,98.65,65.48,61.8,4,22.55,Medium,True,False,9.18,True,False
4773,South,428.31,117.1,293.13,14.27,405.17,7,-3.94,Medium,True,True,5.37,False,False
4774,East,747.79,791.95,373.7,39.25,223.62,3,39.07,Low,True,False,0.68,True,False
4775,North,1231.99,597.02,450.17,56.66,313.53,3,0.64,Low,False,False,-2.33,False,True
4776,South,804.3,464.27,672.72,5.04,275.0,4,25.49,High,True,False,0.09,False,False
4777,West,898.78,372.67,265.01,15.33,298.09,1,27.57,Medium,False,False,1.88,True,False
4778,West,1493.71,462.96,544.57,32.04,272.83,7,28.0,High,True,True,8.21,True,True
4779,North,718.84,327.24,395.38,46.23,434.02,5,31.3,Medium,True,True,9.66,False,False
4780,West,1000.02,535.88,193.06,85.85,357.58,6,39.46,Medium,False,True,8.91,False,True
4781,East,674.82,165.09,449.95,18.73,235.69,2,-5.2,Medium,True,False,2.51,True,False
4782,South,710.62,534.79,678.66,34.75,359.86,5,13.61,Medium,True,True,2.08,True,False
4783,West,1104.33,292.74,130.8,47.58,484.27,4,38.74,Medium,True,False,-0.92,False,True
4784,West,1419.25,112.34,379.73,29.58,86.14,4,34.1,Medium,False,True,0.7,True,True
4785,North,905.07,486.89,83.55,62.57,224.64,6,39.53,High,False,True,8.76,False,False
4786,East,1198.92,504.91,258.79,25.66,441.7,7,19.12,Medium,False,True,7.92,False,True
4787,West,315.97,398.6,453.39,77.24,382.57,3,23.64,Medium,False,True,-2.79,False,False
4788,North,474.51,150.6,596.69,50.52,470.72,7,3.19,Medium,True,False,0.32,True,False
4789,West,852.77,725.34,524.71,8.63,67.91,6,12.92,High,True,True,3.71,False,False
4790,North,226.02,528.0,350.86,62.7,438.25,1,-8.95,Low,True,True,-3.33,False,False
4791,North,528.71,181.0,640.99,56.92,406.31,6,25.99,High,True,True,0.28,True,False
4792,East,872.62,457.65,246.76,33.86,416.77,6,36.29,High,True,False,3.77,False,False
4793,West,219.45,448.08,540.09,1.12,318.77,1,-4.39,Medium,True,True,1.77,True,False
4794,East,543.91,142.28,358.11,20.07,73.36,4,12.72,Low,False,False,7.96,False,False
4795,North,868.24,524.8,634.11,40.57,292.61,1,21.16,Medium,False,True,3.92,False,False
4796,South,945.09,665.83,568.33,19.99,233.49,2,21.61,Low,True,True,5.07,False,False
4797,West,1403.48,624.31,635.96,57.75,287.17,6,5.33,Low,False,True,2.91,False,True
4798,South,1038.95,242.08,189.26,71.23,383.13,1,-9.01,Medium,True,False,-0.37,True,True
4799,West,739.16,703.6,484.3,85.6,318.18,1,34.39,Medium,True,False,3.9,True,False
4800,East,1409.46,339.78,530.0,64.7,181.65,6,-5.41,Medium,True,True,9.97,True,True
4801,East,1220.35,762.56,532.57,68.9,319.78,7,-1.12,Low,False,True,-1.99,False,True
4802,East,460.01,150.22,377.6,60.84,87.41,7,38.14,Medium,True,True,5.86,False,False
4803,East,370.1,440.35,57.31,98.55,52.41,3,15.02,Medium,True,True,5.68,True,False
4804,East,1078.56,517.99,219.93,26.1,230.69,4,33.7,Medium,True,False,6.7,True,True
4805,South,927.85,273.36,260.15,26.63,390.73,1,34.85,Low,False,True,1.56,True,False
4806,East,1226.58,639.97,603.82,12.63,420.19,7,39.47,High,True,True,-4.84,True,True
4807,North,1160.45,538.83,596.58,48.57,297.43,7,-7.96,Medium,True,True,8.56,False,True
4808,North,1012.77,112.68,118.04,9.62,440.6,4,-7.35,Medium,True,True,-1.13,False,True
4809,South,1482.3,525.86,667.39,27.01,106.66,1,-0.46,Medium,True,True,1.01,False,True
4810,West,893.67,444.03,168.6,48.27,483.85,1,22.82,Low,False,True,7.46,False,False
4811,North,347.04,237.22,319.33,95.76,464.79,1,3.1,Low,True,True,8.08,False,False
4812,West,1276.76,797.02,189.85,96.38,319.66,7,14.78,Medium,True,True,5.32,False,True
4813,South,527.41,728.01,609.22,74.37,76.42,7,29.32,Medium,True,True,1.6,False,False
4814,West,1210.49,304.76,537.11,38.93,254.39,7,-0.71,Medium,True,True,4.67,True,True
4815,West,1444.24,478.75,279.79,86.52,130.67,3,4.29,Low,True,True,1.47,True,True
4816,West,1105.83,321.55,493.22,87.55,332.79,1,26.38,High,True,False,-1.92,False,True
4817,West,974.84,642.85,169.84,91.02,135.48,7,-9.62,Medium,True,False,0.07,True,False
4818,South,798.5,751.23,298.49,64.0,266.81,5,27.87,Medium,False,False,4.06,True,False
4819,North,673.73,351.18,295.12,20.18,142.53,2,23.81,Medium,True,True,-3.71,True,False
4820,East,658.91,663.91,204.66,9.11,131.83,6,-3.52,Low,False,True,-4.68,False,False
4821,West,1027.28,448.89,619.6,91.48,161.57,6,2.19,Medium,True,False,-4.93,False,True
4822,North,1176.66,377.6,491.25,5.55,63.14,7,-9.23,Medium,True,True,-3.32,True,True
4823,North,1082.07,756.9,231.96,29.59,372.25,1,19.07,Medium,False,False,-2.94,False,True
4824,South,457.93,457.28,207.38,48.7,188.03,6,9.85,Medium,True,False,5.14,False,False
4825,North,842.18,427.19,61.67,2.2,364.15,5,11.17,Low,False,False,1.07,False,False
4826,South,1229.13,570.7,275.28,90.69,344.07,4,-4.84,Low,False,True,-4.33,False,True
4827,West,818.42,282.86,392.4,28.71,79.75,3,7.62,Low,True,False,-2.17,False,False
4828,West,897.61,327.36,230.51,2.85,190.42,4,35.95,Low,False,True,2.68,False,False
4829,East,1202.48,752.43,505.3,99.36,305.09,3,-6.76,Medium,True,True,4.32,True,True
4830,East,1059.64,574.97,317.64,31.14,463.28,4,38.75,Low,True,False,9.79,False,True
4831,East,732.15,678.65,255.61,87.68,230.59,4,32.4,Low,True,True,2.78,False,False
4832,North,1364.04,289.78,660.39,45.35,277.16,2,0.15,High,False,True,-3.22,True,True
4833,West,411.34,480.65,220.82,66.31,387.57,2,25.27,Low,True,True,4.71,True,False
4834,South,1494.17,779.98,308.87,24.11,411.48,2,-5.45,Medium,True,True,4.09,True,True
4835,East,354.51,323.09,298.49,50.29,465.5,7,-2.02,Low,True,False,0.14,False,False
4836,South,219.43,212.33,206.78,25.77,273.74,4,14.4,Medium,True,True,4.88,False,False
4837,South,1357.02,457.62,191.36,95.11,137.23,7,10.02,Medium,True,False,8.95,True,True
4838,East,518.44,371.47,246.55,6.09,393.99,6,30.75,High,True,False,-4.7,False,False
4839,West,1148.61,211.7,611.75,27.47,106.51,7,36.96,Low,True,True,-1.9,False,True
4840,East,1254.32,721.99,548.6,89.31,238.25,3,37.14,Low,True,True,-3.22,True,True
4841,South,1316.68,793.51,492.65,48.0,332.7,2,-2.65,Low,True,True,5.58,False,True
4842,East,1489.07,498.01,347.12,60.01,361.34,3,24.31,High,True,True,4.92,False,True
4843,South,582.25,642.27,380.04,65.17,379.86,3,18.54,Medium,True,True,-3.59,False,False
4844,South,1123.32,701.33,223.64,7.09,137.09,1,8.51,Low,False,True,-2.97,True,True
4845,East,350.02,590.69,98.31,1.77,491.74,5,39.74,High,True,True,7.78,True,False
4846,North,728.85,130.91,265.18,93.78,130.29,4,12.8,Medium,True,True,3.89,True,False
4847,East,1302.36,210.34,372.13,27.15,93.23,5,23.27,Medium,True,True,2.66,True,True
4848,North,677.96,149.69,87.25,38.03,348.82,4,15.14,Medium,False,True,2.89,True,False
4849,South,968.42,106.92,107.35,68.21,459.5,3,-4.85,Medium,True,False,-2.52,False,False
4850,South,854.91,314.2,220.97,23.63,301.72,7,-2.94,Low,False,True,0.97,False,False
4851,North,1039.74,374.65,288.6,73.31,317.97,5,27.51,High,True,True,3.74,True,True
4852,South,1464.76,268.72,305.66,45.82,292.32,1,30.08,Low,True,False,2.36,False,True
4853,North,272.46,145.22,126.63,85.66,69.24,5,8.19,Low,True,False,1.43,True,False
4854,North,946.15,470.9,196.78,27.85,356.59,6,-6.65,Low,True,False,-0.72,False,False
4855,South,1321.94,291.32,220.07,20.38,211.19,5,37.85,Low,True,True,0.53,False,True
4856,West,825.8,657.23,93.96,83.17,471.05,1,14.85,Medium,True,True,5.15,False,False
4857,North,302.09,105.64,261.96,32.63,134.06,1,-3.29,High,True,True,9.59,False,False
4858,East,928.7,689.77,96.94,41.19,185.95,2,-0.08,Medium,True,True,8.44,True,False
4859,East,631.7,768.33,507.25,79.37,277.18,6,-7.73,Medium,True,True,6.98,False,False
4860,South,401.42,601.29,300.93,63.56,264.81,4,25.49,Medium,True,True,5.7,False,False
4861,West,1303.74,613.55,262.39,44.17,230.14,3,25.2,High,True,False,1.65,False,True
4862,South,878.08,753.49,132.24,24.99,191.48,5,20.13,Medium,False,False,0.91,False,False
4863,West,1413.26,246.35,197.23,76.42,116.23,5,17.32,Medium,True,True,4.88,True,True
4864,North,1247.82,796.2,201.26,18.04,419.41,3,9.07,High,True,True,-2.23,False,True
4865,North,1100.86,641.44,690.38,92.83,251.95,1,37.53,Medium,True,False,8.96,False,True
4866,North,206.53,608.6,592.98,15.03,307.83,7,30.03,High,False,True,-3.23,True,False
4867,North,756.17,352.76,59.92,80.49,295.95,1,35.38,Medium,True,True,-3.28,True,False
4868,East,456.73,482.04,450.94,42.42,308.97,5,5.58,Low,True,True,-2.26,True,False
4869,East,1384.04,557.74,216.34,18.6,367.18,5,38.91,High,False,False,-3.95,False,True
4870,South,426.96,534.24,117.85,40.24,333.22,7,-1.73,Medium,False,True,-4.2,False,False
4871,West,571.88,593.49,508.64,22.16,173.26,3,-7.19,Low,True,True,-2.71,False,False
4872,North,871.89,157.67,135.54,13.6,299.17,3,5.99,Medium,True,True,-0.09,False,False
4873,North,542.37,348.95,338.43,23.92,160.03,7,0.06,Medium,True,False,3.53,True,False
4874,West,472.82,403.8,460.91,86.74,314.98,7,15.88,High,False,True,3.1,False,False
4875,West,978.83,282.44,410.42,10.59,244.37,6,7.51,Low,False,False,-3.89,False,False
4876,South,315.61,220.84,685.46,97.25,67.74,4,-1.41,High,True,False,5.48,True,False
4877,West,275.62,197.25,560.73,0.5,380.29,7,32.21,Low,False,True,-0.61,True,False
4878,North,683.92,356.47,553.23,65.82,173.6,1,15.4,High,True,True,1.19,True,False
4879,North,1136.86,445.41,281.14,85.65,464.09,2,-4.52,Medium,True,False,0.51,True,True
4880,North,921.25,144.08,55.46,93.4,176.25,6,-6.23,High,True,False,2.43,False,False
4881,North,749.74,762.52,527.37,14.4,498.48,2,9.16,Medium,True,True,-4.51,True,False
4882,North,935.48,635.67,699.83,69.82,258.33,6,35.4,Medium,True,True,-2.1,False,False
4883,South,675.09,611.6,313.82,10.73,61.88,3,15.4,Low,True,False,-2.69,False,False
4884,North,1416.99,221.0,690.59,35.26,84.32,4,-3.04,Low,False,True,7.04,True,True
4885,South,271.38,522.66,142.11,73.19,86.94,5,2.33,Low,False,True,3.33,False,False
4886,North,1075.41,470.81,242.73,34.6,75.3,3,-7.53,Medium,True,True,6.41,False,True
4887,East,1358.67,787.73,160.97,31.34,170.51,3,31.59,Medium,True,False,5.6,True,True
4888,East,1245.05,623.37,358.86,11.61,196.06,6,37.3,Low,True,True,-0.99,False,True
4889,East,439.25,503.03,568.04,6.64,100.08,3,-6.11,Low,True,True,2.66,False,False
4890,East,584.7,695.57,271.43,11.53,247.16,2,-1.35,Medium,True,False,-2.82,False,False
4891,South,1132.16,208.57,639.05,87.55,214.41,3,-1.45,Low,True,False,6.71,False,True
4892,South,309.55,110.65,404.14,1.12,336.35,4,30.19,High,False,False,-1.93,True,False
4893,West,1255.42,583.16,352.53,69.29,138.14,2,31.96,Low,True,False,9.77,True,True
4894,North,1134.58,168.82,561.57,76.86,461.29,4,10.96,Medium,True,True,9.59,False,True
4895,East,1148.49,180.8,115.94,56.79,282.2,6,38.47,Medium,False,False,-2.51,True,True
4896,South,330.31,621.28,552.94,73.08,330.68,2,2.97,Low,True,True,-4.89,False,False
4897,North,1133.09,289.37,207.92,65.23,67.78,6,16.26,Medium,False,True,-3.24,False,True
4898,North,1083.76,540.04,232.53,45.56,301.59,7,39.81,Low,True,False,1.13,False,True
4899,South,1280.2,742.18,439.64,38.27,215.65,7,31.36,Low,False,True,6.7,False,True
4900,East,254.07,321.53,636.26,94.13,465.88,4,14.36,Medium,True,True,7.69,True,False
4901,West,230.04,252.0,425.96,97.19,448.54,1,-4.57,High,False,True,2.24,False,False
4902,North,684.91,174.59,471.82,65.13,336.94,1,35.22,Medium,True,True,8.08,False,False
4903,West,393.42,191.32,554.79,19.73,395.53,2,17.11,Low,False,True,8.27,True,False
4904,East,925.9,143.56,218.56,44.79,340.07,1,5.42,Medium,True,True,4.05,False,False
4905,East,1392.55,161.35,587.7,49.65,57.64,5,12.56,Medium,False,True,0.14,False,True
4906,West,708.92,402.4,321.67,75.8,366.41,6,5.55,Low,True,True,6.17,False,False
4907,East,1298.44,324.61,164.18,66.78,129.69,4,17.55,Low,False,True,5.06,True,True
4908,North,200.31,594.59,277.58,51.48,357.16,2,3.65,High,False,False,2.02,False,False
4909,West,419.07,709.17,209.99,68.04,54.73,6,12.3,Medium,True,True,6.55,False,False
4910,East,239.55,649.34,198.66,2.41,189.91,1,11.31,Medium,False,True,7.28,True,False
4911,West,626.59,471.45,233.67,77.66,282.62,2,20.8,Low,True,True,4.75,True,False
4912,North,1380.65,171.71,167.61,21.16,199.93,5,-9.29,Low,True,False,-4.77,True,True
4913,East,326.04,596.84,484.01,65.64,362.29,2,19.94,Medium,False,False,1.99,False,False
4914,North,988.33,353.98,426.99,11.4,285.22,2,19.66,Low,True,True,1.55,True,False
4915,East,786.94,159.96,471.49,11.45,481.85,7,9.61,High,False,True,8.41,False,False
4916,South,1420.01,689.73,273.42,3.57,211.02,7,2.34,Medium,True,False,2.65,True,True
4917,East,359.27,336.75,550.33,91.02,374.84,6,31.96,Low,True,True,0.62,True,False
4918,West,475.64,252.77,134.25,60.46,426.13,3,7.24,Medium,True,True,-0.31,False,False
4919,East,238.4,710.02,421.24,36.2,164.13,3,5.59,Medium,True,False,3.95,True,False
4920,North,764.12,731.49,229.04,78.78,389.36,3,13.16,Low,True,False,-3.93,True,False
4921,North,561.18,337.28,392.95,62.61,226.99,3,3.9,High,True,True,8.13,False,False
4922,East,1330.88,348.36,260.36,62.01,107.93,4,31.54,Low,True,True,4.3,True,True
4923,West,986.42,505.74,563.83,48.7,51.64,5,18.25,Medium,True,False,-1.37,True,False
4924,South,998.32,613.41,629.33,0.79,384.69,7,27.72,Medium,False,True,-0.72,False,False
4925,West,891.48,144.2,532.68,25.85,133.81,2,27.27,Medium,False,True,8.55,True,False
4926,South,319.41,515.34,164.13,10.91,73.04,7,29.41,Medium,True,False,-4.51,True,False
4927,North,778.52,766.97,228.66,66.24,273.74,6,33.46,Low,False,True,-0.46,True,False
4928,West,1499.36,283.47,647.58,24.86,206.01,5,35.97,High,False,True,-0.59,False,True
4929,South,1285.8,736.18,334.19,45.02,361.31,2,9.18,Medium,True,True,6.19,False,True
4930,East,1361.5,765.12,661.77,35.34,98.31,6,12.19,High,True,True,-1.95,True,True
4931,North,1270.19,288.41,305.09,14.32,109.69,3,-7.5,Medium,True,True,-4.01,True,True
4932,East,333.95,627.94,668.65,95.84,231.85,4,36.29,Medium,True,True,0.84,False,False
4933,North,495.68,267.14,651.73,93.34,284.18,2,19.36,Low,True,True,5.78,True,False
4934,West,204.06,616.33,479.34,8.46,420.89,2,25.62,Medium,True,True,-4.11,True,False
4935,West,594.56,658.19,55.74,82.74,313.53,1,11.8,High,True,True,-2.42,True,False
4936,North,341.19,273.04,310.22,48.84,456.17,4,13.69,Medium,False,True,4.48,False,False
4937,North,814.63,601.11,642.3,77.37,148.0,4,17.16,Medium,True,True,5.6,False,False
4938,North,1080.27,668.47,625.32,15.12,318.3,4,29.77,Medium,True,True,-4.97,False,True
4939,West,1336.86,351.01,171.8,13.23,344.86,5,20.65,Low,True,False,9.05,False,True
4940,South,1173.98,217.39,309.47,89.08,376.61,3,30.56,Low,False,True,0.69,False,True
4941,East,1420.16,164.38,593.08,89.78,494.89,1,0.83,Low,True,False,0.42,False,True
4942,East,270.07,502.77,425.62,46.59,260.62,5,0.29,Medium,True,False,7.58,True,False
4943,West,215.83,784.67,600.74,87.02,216.19,6,0.34,Medium,True,True,-3.36,True,False
4944,East,1059.74,676.07,587.27,66.75,433.49,3,-9.76,High,True,False,-1.52,True,True
4945,North,576.16,405.09,639.86,18.5,129.56,7,-1.05,Medium,True,True,7.81,True,False
4946,South,529.55,475.63,126.19,32.9,66.66,2,-4.06,Low,False,True,3.45,True,False
4947,East,630.15,295.67,144.39,13.61,249.62,1,12.69,High,False,False,4.23,False,False
4948,South,550.73,214.15,103.83,77.39,161.24,5,-3.64,Medium,True,True,-0.42,True,False
4949,North,864.87,437.46,657.92,98.53,228.44,1,10.79,High,True,True,3.01,True,False
4950,East,772.19,424.45,358.86,54.64,493.74,3,39.98,Low,False,True,7.6,False,False
4951,West,866.16,465.35,91.81,65.59,206.82,6,15.17,Medium,True,False,9.73,False,False
4952,South,1074.53,766.96,258.99,74.61,368.58,6,36.23,Medium,True,True,0.83,True,True
4953,North,703.27,522.73,278.42,22.43,162.68,5,25.1,Medium,True,True,-2.59,True,False
4954,South,526.7,524.04,576.21,33.6,186.54,7,34.72,Medium,True,True,0.42,False,False
4955,East,416.06,189.62,528.06,41.23,159.42,6,21.28,High,True,False,0.2,False,False
4956,East,654.32,797.54,498.1,59.46,307.47,5,30.5,Medium,True,False,0.32,True,False
4957,West,1164.35,640.99,64.21,85.05,151.75,1,5.14,Medium,True,False,-1.18,False,True
4958,North,1183.72,714.04,641.95,25.42,373.26,2,8.6,High,True,False,3.19,True,True
4959,North,1066.98,390.01,190.11,47.09,356.12,2,38.01,High,True,True,9.54,False,True
4960,West,504.24,451.49,458.89,75.15,239.57,2,3.38,Medium,False,True,-4.2,False,False
4961,West,964.51,465.46,90.18,8.74,61.51,3,11.07,Medium,False,False,3.59,True,False
4962,North,941.9,235.87,102.99,51.29,60.19,1,22.56,Medium,True,False,9.34,False,False
4963,South,829.55,582.64,56.23,14.44,289.76,6,9.62,Medium,True,True,1.32,True,False
4964,South,914.97,732.08,417.85,53.91,427.64,3,-8.95,Medium,True,True,3.18,False,False
4965,West,839.33,214.59,459.1,76.78,319.49,3,29.61,High,True,True,-3.37,False,False
4966,South,935.09,160.42,82.8,23.69,246.04,6,6.78,Medium,False,True,3.91,False,False
4967,North,1130.16,616.75,238.82,84.95,446.95,2,1.38,Low,True,False,0.8,True,True
4968,East,342.52,291.24,603.45,33.48,138.65,2,15.28,Medium,True,False,5.91,True,False
4969,East,1174.51,536.7,115.85,19.08,211.74,2,-9.58,Medium,False,False,2.5,False,True
4970,South,376.65,587.03,190.76,46.53,304.39,7,33.19,Low,True,False,-3.39,False,False
4971,West,286.62,325.34,325.85,87.61,181.25,6,3.07,Medium,True,False,-2.63,False,False
4972,West,1468.9,670.6,597.48,6.89,498.97,1,36.14,High,True,True,8.25,True,True
4973,West,1444.09,484.99,215.65,32.76,253.54,1,23.89,Low,True,True,3.98,True,True
4974,West,278.57,708.3,698.14,65.32,73.28,6,17.43,High,True,True,-3.95,True,False
4975,West,776.23,634.31,280.92,35.76,129.24,2,30.31,Medium,True,False,-0.42,False,False
4976,South,442.12,708.0,301.19,7.08,289.62,3,39.66,Medium,True,True,6.36,True,False
4977,East,830.95,114.11,129.37,33.2,297.53,1,2.56,High,True,True,3.69,False,False
4978,East,1279.23,270.45,492.13,82.1,492.86,5,7.75,High,True,True,8.18,False,True
4979,South,1435.8,163.01,208.25,96.8,319.98,3,14.22,Low,True,True,-0.7,False,True
4980,West,1024.53,409.46,458.76,3.98,349.98,6,16.97,High,False,False,8.09,True,True
4981,South,660.08,722.97,195.05,56.93,146.18,3,17.65,Low,True,True,1.37,False,False
4982,East,984.32,427.28,302.12,10.53,98.09,7,17.45,Low,True,True,9.56,True,False
4983,North,605.6,694.8,606.84,68.04,320.9,4,31.41,Medium,False,False,7.71,False,False
4984,South,1382.77,329.02,530.29,0.79,439.2,1,10.23,High,True,False,8.83,False,True
4985,West,1331.52,337.7,150.48,1.47,314.32,7,-9.45,Low,True,True,7.54,False,True
4986,East,925.7,726.89,445.01,77.69,249.25,5,33.78,Medium,True,False,6.16,True,False
4987,East,622.24,398.07,458.62,7.44,310.19,1,23.11,Medium,True,False,6.98,True,False
4988,East,581.41,652.84,108.87,30.52,260.95,7,-0.53,Medium,True,True,3.37,False,False
4989,East,243.44,265.65,352.77,95.8,113.85,3,-8.52,Medium,True,True,0.87,True,False
4990,West,1260.57,764.16,219.43,98.52,383.53,6,5.79,Medium,False,False,1.1,True,True
4991,North,785.5,502.2,353.63,16.14,289.87,1,-3.78,Medium,True,False,1.43,True,False
4992,East,622.67,631.53,555.1,56.09,229.7,3,34.84,Medium,True,True,2.57,False,False
4993,South,812.44,162.66,152.87,55.91,301.84,5,3.89,Medium,False,False,5.17,False,False
4994,North,1264.36,444.86,130.15,45.24,158.55,3,25.28,Low,True,False,0.49,True,True
4995,East,362.0,730.73,225.06,92.47,242.58,7,22.9,Low,True,True,5.23,True,False
4996,North,1314.95,713.93,668.98,75.4,330.1,6,25.7,Medium,False,False,0.05,False,True
4997,South,1366.76,132.77,536.09,76.45,151.79,2,16.5,High,False,False,3.58,False,True
4998,East,1430.72,312.59,62.65,26.96,387.05,6,26.48,Low,True,True,4.89,True,True
4999,South,716.73,410.32,310.65,43.43,284.45,3,15.62,Low,True,True,0.88,False,False
5000,West,482.28,220.59,217.31,48.74,437.77,2,8.88,Medium,True,False,3.16,True,False
5001,East,685.73,611.0,464.79,29.89,431.26,5,32.92,Low,True,True,-4.76,True,False
5002,East,632.79,229.16,348.54,9.48,272.53,5,12.94,High,True,True,2.14,True,False
5003,East,429.0,342.65,676.92,12.64,137.96,3,18.4,Medium,True,True,7.32,True,False
5004,East,989.45,564.3,192.34,18.07,381.49,2,13.25,High,True,True,-0.52,False,False
5005,West,819.61,437.46,432.11,20.37,238.41,3,28.77,Medium,True,True,-1.01,True,False
5006,East,1325.41,617.0,505.14,24.23,317.58,7,16.99,Medium,True,True,6.59,True,True
5007,North,241.74,772.85,586.62,25.55,98.27,5,13.54,Low,True,False,-0.19,False,False
5008,East,1037.03,181.58,314.53,45.57,334.21,2,2.89,Medium,False,False,0.84,True,True
5009,West,1191.83,596.7,496.5,50.96,218.1,4,35.58,Low,True,False,7.32,False,True
5010,East,1187.33,261.24,247.08,30.89,200.39,4,33.16,Medium,False,True,-4.04,False,True
5011,North,1351.9,390.13,333.06,90.73,490.96,5,11.57,Low,False,False,9.02,True,True
5012,West,1147.74,123.0,632.16,55.31,244.59,6,22.99,Medium,False,True,-2.04,False,True
5013,West,1406.15,195.14,667.44,78.75,355.12,2,15.41,High,True,False,-1.76,False,True
5014,North,632.45,323.84,517.23,92.42,332.48,3,-1.19,Low,False,True,6.61,True,False
5015,North,854.17,339.39,293.33,16.31,96.94,6,8.8,Low,True,True,-3.18,False,False
5016,North,218.3,729.71,583.04,42.79,386.57,6,32.66,Low,True,True,-2.89,False,False
5017,North,209.04,619.27,66.81,43.32,195.42,7,29.87,High,True,False,-3.63,False,False
5018,North,512.16,780.53,116.78,35.45,409.52,5,-4.88,High,False,False,4.07,True,False
5019,West,331.05,519.35,479.89,0.89,323.44,5,-6.23,Low,True,True,7.63,True,False
5020,West,538.27,269.2,239.31,81.6,192.69,1,32.68,Low,True,True,-2.3,True,False
5021,East,430.16,329.36,668.4,11.16,210.33,6,34.97,Low,True,False,0.93,False,False
5022,East,237.08,323.89,333.44,99.55,379.18,6,4.71,Medium,False,True,5.2,True,False
5023,South,1382.1,328.55,329.09,77.3,297.53,7,7.46,Medium,True,True,-0.42,True,True
5024,East,210.69,571.07,490.75,58.0,350.76,3,6.79,Medium,True,True,-2.09,False,False
5025,East,1156.91,471.57,548.92,15.46,121.24,3,-3.65,Low,True,True,8.59,False,True
5026,North,397.79,369.8,359.11,51.54,404.14,4,27.25,Low,True,True,5.54,True,False
5027,North,1385.9,204.36,189.1,26.11,194.18,1,8.5,Low,True,False,8.88,True,True
5028,East,1360.63,115.5,552.65,25.23,328.94,6,31.81,Medium,True,True,6.72,False,True
5029,South,1050.07,253.18,258.23,82.95,101.61,3,33.93,Low,True,True,0.22,True,True
5030,North,1073.9,175.23,163.82,38.06,194.64,6,35.64,Low,False,True,-4.62,True,True
5031,East,206.94,649.81,460.57,45.07,341.99,3,30.9,Medium,True,False,2.01,True,False
5032,East,1480.33,178.75,108.79,84.3,173.39,7,29.45,Low,True,True,0.51,False,True
5033,West,1341.18,606.96,681.38,8.78,446.14,4,12.47,Medium,True,True,2.58,False,True
5034,South,1363.64,369.96,461.06,59.46,347.55,1,-8.65,Low,True,True,-4.82,True,True
5035,West,1057.02,151.36,690.83,57.82,441.63,1,-4.4,High,False,True,3.0,True,True
5036,South,648.22,668.91,270.28,42.52,227.93,2,16.54,Medium,False,False,1.2,False,False
5037,North,1361.74,505.74,681.28,82.98,65.29,6,8.0,Medium,True,False,5.2,True,True
5038,South,578.97,265.03,144.62,94.29,309.26,7,31.45,Medium,False,False,-0.96,False,False
